id,source,target
"85358",22899724,"d180818"
"85359",22900240,"d180818"
"85360",22901701,"d180818"
"85361",22906082,"d180818"
"85362",22907350,"d180818"
"85363",22907475,"d180818"
"85364",22914845,"d180818"
"85365",22917625,"d180818"
"85366",22917662,"d180818"
"85367",22919246,"d180818"
"85368",22919249,"d180818"
"85369",22919588,"d180818"
"85370",22920542,"d180818"
"85371",22920619,"d180818"
"85372",22923961,"d180818"
"85373",22924358,"d180818"
"85374",22924545,"d180818"
"85375",22926292,"d180818"
"85376",22931059,"d180818"
"85377",22931504,"d180818"
"85378",22931578,"d180818"
"85379",22931610,"d180818"
"85380",22932396,"d180818"
"85381",22932854,"d180818"
"85382",22933046,"d180818"
"85383",22933934,"d180818"
"85384",22934590,"d180818"
"85385",22936609,"d180818"
"85386",22937193,"d180818"
"85387",22937774,"d180818"
"85388",22941263,"d180818"
"85389",22942913,"d180818"
"85390",22947701,"d180818"
"85391",22948408,"d180818"
"85392",22949272,"d180818"
"85393",22949323,"d180818"
"85394",22949324,"d180818"
"85395",22949939,"d180818"
"85396",22950949,"d180818"
"85397",22952984,"d180818"
"85398",22953759,"d180818"
"85399",22954514,"d180818"
"85400",22955777,"d180818"
"85401",22957332,"d180818"
"85402",22963073,"d180818"
"85403",22964844,"d180818"
"85404",22965293,"d180818"
"85405",22965381,"d180818"
"85406",22967860,"d180818"
"85407",22969809,"d180818"
"85408",22970446,"d180818"
"85409",22978545,"d180818"
"85410",22979579,"d180818"
"85411",22980240,"d180818"
"85412",22981160,"d180818"
"85413",22981613,"d180818"
"85414",22981832,"d180818"
"85415",22983725,"d180818"
"85416",22983785,"d180818"
"85417",22983876,"d180818"
"85418",22991301,"d180818"
"85419",22991302,"d180818"
"85420",22991305,"d180818"
"85421",22991307,"d180818"
"85422",22991309,"d180818"
"85423",22991310,"d180818"
"85424",22991314,"d180818"
"85425",22991315,"d180818"
"85426",22991316,"d180818"
"85427",22992342,"d180818"
"85428",22993192,"d180818"
"85429",22993193,"d180818"
"85430",22993997,"d180818"
"85431",22994002,"d180818"
"85432",22994004,"d180818"
"85433",22994010,"d180818"
"85434",22994015,"d180818"
"85435",22994022,"d180818"
"85436",22994025,"d180818"
"85437",22994030,"d180818"
"85438",22994034,"d180818"
"85439",22994186,"d180818"
"85440",22994427,"d180818"
"85441",22997178,"d180818"
"85442",22998247,"d180818"
"85443",22998647,"d180818"
"85444",23000537,"d180818"
"85445",23003107,"d180818"
"85446",23009807,"d180818"
"85447",23010189,"d180818"
"85448",23010316,"d180818"
"85449",23011392,"d180818"
"85450",23011394,"d180818"
"85451",23011396,"d180818"
"85452",23012488,"d180818"
"85453",23012707,"d180818"
"85454",23014330,"d180818"
"85455",23014957,"d180818"
"85456",23015196,"d180818"
"85457",23015354,"d180818"
"85458",23018780,"d180818"
"85459",23021549,"d180818"
"85460",23023789,"d180818"
"85461",23029247,"d180818"
"85462",23030373,"d180818"
"85463",23031576,"d180818"
"85464",23031619,"d180818"
"85465",23032398,"d180818"
"85466",23032400,"d180818"
"85467",23033374,"d180818"
"85468",23033562,"d180818"
"85469",23034004,"d180818"
"85470",23035068,"d180818"
"85471",23035119,"d180818"
"85472",23035137,"d180818"
"85473",23035147,"d180818"
"85474",23035153,"d180818"
"85475",23035175,"d180818"
"85476",23035188,"d180818"
"85477",23035190,"d180818"
"85478",23036620,"d180818"
"85479",23037920,"d180818"
"85480",23044966,"d180818"
"85481",23049111,"d180818"
"85482",23049251,"d180818"
"85483",23049688,"d180818"
"85484",23049857,"d180818"
"85485",23050111,"d180818"
"85486",23050270,"d180818"
"85487",23050389,"d180818"
"85488",23051086,"d180818"
"85489",23051265,"d180818"
"85490",23051363,"d180818"
"85491",23051681,"d180818"
"85492",23053846,"d180818"
"85493",23055911,"d180818"
"85494",23056162,"d180818"
"85495",23061308,"d180818"
"85496",23065249,"d180818"
"85497",23065596,"d180818"
"85498",23067908,"d180818"
"85499",23074372,"d180818"
"85500",23075711,"d180818"
"85501",23076107,"d180818"
"85502",23076161,"d180818"
"85503",23076210,"d180818"
"85504",23082304,"d180818"
"85505",23082394,"d180818"
"85506",23082591,"d180818"
"85507",23082848,"d180818"
"85508",23085264,"d180818"
"85509",23088804,"d180818"
"85510",23089425,"d180818"
"85511",23098111,"d180818"
"85512",23099156,"d180818"
"85513",23101188,"d180818"
"85514",23103203,"d180818"
"85515",23104791,"d180818"
"85516",23104871,"d180818"
"85517",23108124,"d180818"
"85518",23116087,"d180818"
"85519",23116343,"d180818"
"85520",23118216,"d180818"
"85521",23118686,"d180818"
"85522",23120962,"d180818"
"85523",23122981,"d180818"
"85524",23124475,"d180818"
"85525",23134312,"d180818"
"85526",23135098,"d180818"
"85527",23135758,"d180818"
"85528",23140998,"d180818"
"85529",23142441,"d180818"
"85530",23143302,"d180818"
"85531",23143781,"d180818"
"85532",23143897,"d180818"
"85533",23180898,"d180818"
"85534",24294150,"d180818"
"85535",23939725,"d180818"
"85536",23317575,"d180818"
"85537",24217003,"d180818"
"85538",6403731,"d180818"
"85539",24063949,"d180818"
"85540",24147497,"d180818"
"85541",23075053,"d180818"
"85542",23533501,"d180818"
"85543",23055996,"d180818"
"85544",23260759,"d180818"
"85545",23351897,"d180818"
"85546",23838726,"d180818"
"85547",23430603,"d180818"
"85548",23481396,"d180818"
"85549",23700685,"d180818"
"85550",23801430,"d180818"
"85551",23658822,"d180818"
"85552",23093063,"d180818"
"85553",23608485,"d180818"
"85554",23485944,"d180818"
"85555",23604861,"d180818"
"85556",23962473,"d180818"
"85557",23382163,"d180818"
"85558",23543960,"d180818"
"85559",23569757,"d180818"
"85560",23609880,"d180818"
"85561",23876510,"d180818"
"85562",23693686,"d180818"
"85563",24110768,"d180818"
"85564",23684183,"d180818"
"85565",24071071,"d180818"
"85566",23374935,"d180818"
"85567",23288414,"d180818"
"85568",23274440,"d180818"
"85569",23961312,"d180818"
"85570",23994422,"d180818"
"85571",23559094,"d180818"
"85572",23215616,"d180818"
"85573",24258457,"d180818"
"85574",17817020,"d180818"
"85575",23763940,"d180818"
"85576",12678418,"d180818"
"85577",23760652,"d180818"
"85578",23641665,"d180818"
"85579",24219332,"d180818"
"85580",23723324,"d180818"
"85581",23547823,"d180818"
"85582",23504187,"d180818"
"85583",24019524,"d180818"
"85584",23431078,"d180818"
"85585",23315979,"d180818"
"85586",23782848,"d180818"
"85587",23154521,"d180818"
"85588",23160633,"d180818"
"85589",24309551,"d180818"
"85590",23396199,"d180818"
"85591",23317172,"d180818"
"85592",24001986,"d180818"
"85593",23995304,"d180818"
"85594",23921059,"d180818"
"85595",856853,"d180818"
"85596",23178393,"d180818"
"85597",24015853,"d180818"
"85598",23249604,"d180818"
"85599",23254694,"d180818"
"85600",23818498,"d180818"
"85601",23544458,"d180818"
"85602",23821559,"d180818"
"85603",24103837,"d180818"
"85604",23645225,"d180818"
"85605",13544655,"d180818"
"85606",23894488,"d180818"
"85607",23986343,"d180818"
"85608",24328258,"d180818"
"85609",23822755,"d180818"
"85610",23766739,"d180818"
"85611",23878031,"d180818"
"85612",23340149,"d180818"
"85613",23533495,"d180818"
"85614",23989175,"d180818"
"85615",23923600,"d180818"
"85616",23681353,"d180818"
"85617",23549880,"d180818"
"85618",23919893,"d180818"
"85619",22896759,"d180818"
"85620",23898875,"d180818"
"85621",23518377,"d180818"
"85622",24351941,"d180818"
"85623",23692055,"d180818"
"85624",23815636,"d180818"
"85625",24323325,"d180818"
"85626",23192995,"d180818"
"85627",23437705,"d180818"
"85628",23890381,"d180818"
"85629",23201414,"d180818"
"85630",23355773,"d180818"
"85631",20857387,"d180818"
"85632",24079243,"d180818"
"85633",23561655,"d180818"
"85634",23192772,"d180818"
"85635",23054908,"d180818"
"85636",23569063,"d180818"
"85637",23408968,"d180818"
"85638",23680687,"d180818"
"85639",24179112,"d180818"
"85640",24348991,"d180818"
"85641",23814826,"d180818"
"85642",16644125,"d180818"
"85643",24189342,"d180818"
"85644",23990630,"d180818"
"85645",23114905,"d180818"
"85646",23980231,"d180818"
"85647",23371773,"d180818"
"85648",23212318,"d180818"
"85649",23775968,"d180818"
"85650",23500405,"d180818"
"85651",23355234,"d180818"
"85652",23273136,"d180818"
"85653",23545312,"d180818"
"85654",15480031,"d180818"
"85655",23737219,"d180818"
"85656",22394887,"d180818"
"85657",23636168,"d180818"
"85658",23744605,"d180818"
"85659",23990807,"d180818"
"85660",24202805,"d180818"
"85661",24034975,"d180818"
"85662",23355583,"d180818"
"85663",23247806,"d180818"
"85664",24026688,"d180818"
"85665",23853965,"d180818"
"85666",24034237,"d180818"
"85667",23351675,"d180818"
"85668",23893996,"d180818"
"85669",23345630,"d180818"
"85670",23193012,"d180818"
"85671",24226912,"d180818"
"85672",24150850,"d180818"
"85673",18304359,"d180818"
"85674",22958216,"d180818"
"85675",23199615,"d180818"
"85676",24316306,"d180818"
"85677",3815217,"d180818"
"85678",23349614,"d180818"
"85679",23800004,"d180818"
"85680",24225545,"d180818"
"85681",23444678,"d180818"
"85682",15994178,"d180818"
"85683",23494197,"d180818"
"85684",24273022,"d180818"
"85685",24147855,"d180818"
"85686",19862610,"d180818"
"85687",23211695,"d180818"
"85688",23351548,"d180818"
"85689",23365854,"d180818"
"85690",23323107,"d180818"
"85691",23757508,"d180818"
"85692",22576183,"d180818"
"85693",23932565,"d180818"
"85694",23142797,"d180818"
"85695",23656257,"d180818"
"85696",24173657,"d180818"
"85697",23556933,"d180818"
"85698",23430868,"d180818"
"85699",23211692,"d180818"
"85700",24169789,"d180818"
"85701",23452436,"d180818"
"85702",23406101,"d180818"
"85703",23279682,"d180818"
"85704",23441645,"d180818"
"85705",22863985,"d180818"
"85706",24055214,"d180818"
"85707",23534402,"d180818"
"85708",21721753,"d180818"
"85709",7628958,"d180818"
"85710",23747714,"d180818"
"85711",23736456,"d180818"
"85712",23337337,"d180818"
"85713",23563324,"d180818"
"85714",23192971,"d180818"
"85715",24151958,"d180818"
"85716",24040101,"d180818"
"85717",23282173,"d180818"
"85718",23569134,"d180818"
"85719",23347891,"d180818"
"85720",24217669,"d180818"
"85721",24217165,"d180818"
"85722",23316066,"d180818"
"85723",23347400,"d180818"
"85724",23781693,"d180818"
"85725",17600701,"d180818"
"85726",22859657,"d180818"
"85727",23139323,"d180818"
"85728",23953865,"d180818"
"85729",24092329,"d180818"
"85730",23834724,"d180818"
"85731",24217487,"d180818"
"85732",23211533,"d180818"
"85733",23387390,"d180818"
"85734",23544453,"d180818"
"85735",23641987,"d180818"
"85736",23690277,"d180818"
"85737",23649134,"d180818"
"85738",23201812,"d180818"
"85739",24344024,"d180818"
"85740",23658750,"d180818"
"85741",24149441,"d180818"
"85742",23340114,"d180818"
"85743",19847297,"d180818"
"85744",24077783,"d180818"
"85745",23175276,"d180818"
"85746",23303236,"d180818"
"85747",23952684,"d180818"
"85748",23726064,"d180818"
"85749",7628374,"d180818"
"85750",7628496,"d180818"
"85751",24167970,"d180818"
"85752",24342272,"d180818"
"85753",23623789,"d180818"
"85754",23261438,"d180818"
"85755",22864323,"d180818"
"85756",23414501,"d180818"
"85757",23739642,"d180818"
"85758",22863701,"d180818"
"85759",23199701,"d180818"
"85760",23770806,"d180818"
"85761",23789320,"d180818"
"85762",22710675,"d180818"
"85763",23907806,"d180818"
"85764",24246643,"d180818"
"85765",23873077,"d180818"
"85766",23403329,"d180818"
"85767",23430914,"d180818"
"85768",23142103,"d180818"
"85769",23246965,"d180818"
"85770",23692077,"d180818"
"85771",23682450,"d180818"
"85772",23694336,"d180818"
"85773",23630093,"d180818"
"85774",23750268,"d180818"
"85775",23783575,"d180818"
"85776",23284612,"d180818"
"85777",23931051,"d180818"
"85778",23447978,"d180818"
"85779",23931152,"d180818"
"85780",23931258,"d180818"
"85781",23931498,"d180818"
"85782",23931201,"d180818"
"85783",23931086,"d180818"
"85784",23931360,"d180818"
"85785",23364169,"d180818"
"85786",24008711,"d180818"
"85787",23931452,"d180818"
"85788",23372597,"d180818"
"85789",23931327,"d180818"
"85790",23809408,"d180818"
"85791",24278676,"d180818"
"85792",23931083,"d180818"
"85793",22995544,"d180818"
"85794",23187368,"d180818"
"85795",24177073,"d180818"
"85796",23816275,"d180818"
"85797",24057179,"d180818"
"85798",24228191,"d180818"
"85799",24342343,"d180818"
"85800",23517823,"d180818"
"85801",23177496,"d180818"
"85802",23645698,"d180818"
"85803",23292197,"d180818"
"85804",22872052,"d180818"
"85805",24058040,"d180818"
"85806",23974175,"d180818"
"85807",23416613,"d180818"
"85808",23477916,"d180818"
"85809",23631066,"d180818"
"85810",23631386,"d180818"
"85811",18004679,"d180818"
"85812",23797076,"d180818"
"85813",23316067,"d180818"
"85814",24081144,"d180818"
"85815",23484242,"d180818"
"85816",24227621,"d180818"
"85817",23220111,"d180818"
"85818",23544539,"d180818"
"85819",23545126,"d180818"
"85820",23468145,"d180818"
"85821",24088550,"d180818"
"85822",24041854,"d180818"
"85823",24004679,"d180818"
"85824",23765811,"d180818"
"85825",23809500,"d180818"
"85826",23447329,"d180818"
"85827",23696027,"d180818"
"85828",23713117,"d180818"
"85829",24006307,"d180818"
"85830",24014011,"d180818"
"85831",23479824,"d180818"
"85832",23810235,"d180818"
"85833",24130260,"d180818"
"85834",24346762,"d180818"
"85835",23463502,"d180818"
"85836",23541637,"d180818"
"85837",24005733,"d180818"
"85838",23914529,"d180818"
"85839",23258376,"d180818"
"85840",23194483,"d180818"
"85841",23468146,"d180818"
"85842",23462534,"d180818"
"85843",23469514,"d180818"
"85844",23468143,"d180818"
"85845",23468160,"d180818"
"85846",23468150,"d180818"
"85847",23468934,"d180818"
"85848",23444931,"d180818"
"85849",23681623,"d180818"
"85850",24218366,"d180818"
"85851",23720094,"d180818"
"85852",23219683,"d180818"
"85853",23891228,"d180818"
"85854",23698791,"d180818"
"85855",23230289,"d180818"
"85856",23383552,"d180818"
"85857",23166647,"d180818"
"85858",23468161,"d180818"
"85859",23494716,"d180818"
"85860",23162767,"d180818"
"85861",24018533,"d180818"
"85862",23325837,"d180818"
"85863",23443721,"d180818"
"85864",23595865,"d180818"
"85865",22983231,"d180818"
"85866",23707262,"d180818"
"85867",23642244,"d180818"
"85868",23307665,"d180818"
"85869",13697145,"d180818"
"85870",23727943,"d180818"
"85871",23795393,"d180818"
"85872",23219394,"d180818"
"85873",23806851,"d180818"
"85874",23707097,"d180818"
"85875",23178801,"d180818"
"85876",23468766,"d180818"
"85877",23140896,"d180818"
"85878",24076018,"d180818"
"85879",24076022,"d180818"
"85880",24076004,"d180818"
"85881",24076036,"d180818"
"85882",11542076,"d180818"
"85883",23987036,"d180818"
"85884",24076031,"d180818"
"85885",24099222,"d180818"
"85886",23374018,"d180818"
"85887",22751103,"d180818"
"85888",23484736,"d180818"
"85889",23991311,"d180818"
"85890",23198101,"d180818"
"85891",24184444,"d180818"
"85892",24203622,"d180818"
"85893",23300886,"d180818"
"85894",23619976,"d180818"
"85895",23721780,"d180818"
"85896",23375358,"d180818"
"85897",24170185,"d180818"
"85898",24238187,"d180818"
"85899",24017417,"d180818"
"85900",23418617,"d180818"
"85901",23710042,"d180818"
"85902",15662492,"d180818"
"85903",23786966,"d180818"
"85904",23630951,"d180818"
"85905",24314780,"d180818"
"85906",8278857,"d180818"
"85907",23664141,"d180818"
"85908",24054977,"d180818"
"85909",24054263,"d180818"
"85910",23146502,"d180818"
"85911",24014737,"d180818"
"85912",23952492,"d180818"
"85913",23693449,"d180818"
"85914",24317754,"d180818"
"85915",23134510,"d180818"
"85916",22603850,"d180818"
"85917",24205783,"d180818"
"85918",24320422,"d180818"
"85919",24098380,"d180818"
"85920",23648479,"d180818"
"85921",23349537,"d180818"
"85922",23586943,"d180818"
"85923",23076667,"d180818"
"85924",24277279,"d180818"
"85925",23476437,"d180818"
"85926",23440516,"d180818"
"85927",23124210,"d180818"
"85928",23577159,"d180818"
"85929",23628186,"d180818"
"85930",23322794,"d180818"
"85931",24328783,"d180818"
"85932",5481048,"d180818"
"85933",23158855,"d180818"
"85934",24260201,"d180818"
"85935",19665860,"d180818"
"85936",23367415,"d180818"
"85937",24285293,"d180818"
"85938",23664046,"d180818"
"85939",24246157,"d180818"
"85940",23503077,"d180818"
"85941",23374482,"d180818"
"85942",23622335,"d180818"
"85943",23233347,"d180818"
"85944",24174113,"d180818"
"85945",23901684,"d180818"
"85946",23462402,"d180818"
"85947",23761140,"d180818"
"85948",23922267,"d180818"
"85949",24032849,"d180818"
"85950",23348753,"d180818"
"85951",24238588,"d180818"
"85952",23880434,"d180818"
"85953",24247579,"d180818"
"85954",24049976,"d180818"
"85955",23197619,"d180818"
"85956",23198816,"d180818"
"85957",18920137,"d180818"
"85958",24246719,"d180818"
"85959",24010338,"d180818"
"85960",23556089,"d180818"
"85961",23350334,"d180818"
"85962",24257390,"d180818"
"85963",1218609,"d180818"
"85964",23216125,"d180818"
"85965",23370146,"d180818"
"85966",23174035,"d180818"
"85967",23117037,"d180818"
"85968",24033028,"d180818"
"85969",23211730,"d180818"
"85970",23952113,"d180818"
"85971",23459491,"d180818"
"85972",22863205,"d180818"
"85973",23257355,"d180818"
"85974",23211699,"d180818"
"85975",23211734,"d180818"
"85976",24006300,"d180818"
"85977",1958839,"d180818"
"85978",24144625,"d180818"
"85979",24159098,"d180818"
"85980",23211735,"d180818"
"85981",24204764,"d180818"
"85982",23911420,"d180818"
"85983",22937214,"d180818"
"85984",23390169,"d180818"
"85985",24205832,"d180818"
"85986",23229994,"d180818"
"85987",5732281,"d180818"
"85988",23785855,"d180818"
"85989",23184178,"d180818"
"85990",23211737,"d180818"
"85991",24075696,"d180818"
"85992",23211702,"d180818"
"85993",23367986,"d180818"
"85994",23682856,"d180818"
"85995",23853876,"d180818"
"85996",24262834,"d180818"
"85997",24253917,"d180818"
"85998",22780618,"d180818"
"85999",23492482,"d180818"
"86000",23625626,"d180818"
"86001",2564598,"d180818"
"86002",24155749,"d180818"
"86003",23227111,"d180818"
"86004",24077977,"d180818"
"86005",23609886,"d180818"
"86006",23553126,"d180818"
"86007",23463004,"d180818"
"86008",23175682,"d180818"
"86009",24161866,"d180818"
"86010",23728305,"d180818"
"86011",24032393,"d180818"
"86012",23445969,"d180818"
"86013",23948828,"d180818"
"86014",23976170,"d180818"
"86015",23368345,"d180818"
"86016",23258016,"d180818"
"86017",23814991,"d180818"
"86018",23624377,"d180818"
"86019",17708608,"d180818"
"86020",23819176,"d180818"
"86021",23543839,"d180818"
"86022",23877191,"d180818"
"86023",23804730,"d180818"
"86024",23387169,"d180818"
"86025",24190824,"d180818"
"86026",24193951,"d180818"
